# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,value
29000,42.5,0.5,15.0,0.0,11.5,0.5,sitting
29250,42.5,0.5,14.8,1.47,11.0,2.68,sitting
29500,42.5,0.5,14.25,0.83,13.5,2.06,sitting
29750,42.5,0.5,15.0,0.71,13.0,1.41,sitting
30000,42.5,0.5,14.5,1.5,15.0,0.0,sitting
30250,42.5,0.5,7.33,1.25,13.67,1.25,sitting
30500,42.75,0.83,11.0,4.32,11.67,1.25,sitting
30750,42.75,0.83,17.25,1.3,8.0,5.52,sitting
31000,42.5,0.5,15.75,0.83,9.0,3.0,sitting
31250,42.5,0.5,18.25,0.43,13.5,1.66,sitting
31500,42.75,0.83,18.25,0.43,10.75,0.83,sitting
31750,43.0,0.71,19.25,0.43,8.33,0.94,sitting
32000,43.0,0.0,19.0,0.71,7.75,1.3,sitting
32250,43.0,0.82,19.25,0.43,10.67,0.47,sitting
32500,42.75,0.43,19.0,0.0,11.25,0.83,sitting
32750,42.67,0.47,19.33,0.47,13.25,0.83,sitting
33000,43.5,0.5,20.0,0.0,12.75,0.83,sitting
33250,43.5,0.5,19.5,0.5,12.0,0.71,sitting
33500,43.5,0.5,18.75,0.43,11.75,1.09,sitting
33750,43.5,0.5,18.75,0.43,9.5,1.5,sitting
34000,43.75,0.43,18.0,0.0,11.0,0.82,sitting
34250,43.5,0.5,17.25,1.3,10.75,0.83,sitting
34500,43.5,0.5,18.5,0.5,8.5,1.66,sitting
34750,43.67,0.47,18.25,0.43,6.33,0.47,sitting
35000,43.5,0.5,18.5,0.5,6.5,0.5,sitting
35250,43.75,0.43,19.0,0.0,8.67,0.94,sitting
35500,43.33,0.47,18.67,0.47,5.0,0.0,sitting
35750,43.5,0.5,18.25,1.09,7.5,2.06,sitting
36000,43.5,0.5,16.75,1.92,8.5,2.5,sitting
36250,43.5,0.5,19.5,1.12,9.33,2.05,sitting
36500,43.5,0.5,19.5,0.5,10.5,1.5,sitting
36750,43.75,0.43,19.25,0.43,8.75,1.09,sitting
37000,43.5,0.5,18.5,0.5,7.5,1.5,sitting
37250,43.5,0.5,19.0,0.71,7.5,0.5,sitting
37500,43.5,0.5,18.5,0.5,6.67,0.47,sitting
37750,43.5,0.5,18.25,0.43,7.33,0.47,sitting
38000,43.5,0.5,18.25,0.43,8.5,1.12,sitting
38250,43.5,0.5,19.33,1.7,7.0,2.94,sitting
38500,44.0,0.0,17.33,0.94,7.0,0.0,sitting
38750,43.75,0.43,20.5,0.87,11.25,0.83,sitting
39000,43.67,0.47,20.75,0.43,10.0,1.0,sitting
39250,43.75,0.43,19.0,1.22,6.67,0.47,sitting
39500,43.5,0.5,19.25,1.3,10.67,4.03,sitting
39750,43.5,0.5,19.5,0.5,7.25,1.48,sitting
40000,43.33,0.47,19.33,0.47,10.67,1.25,sitting
40250,43.5,0.5,19.75,0.43,11.5,0.5,sitting
40500,43.5,0.5,19.75,0.43,11.75,0.43,sitting
40750,43.5,0.5,19.75,0.43,11.75,0.43,sitting
41000,43.5,0.5,20.25,0.43,11.25,0.43,sitting
41250,43.5,0.5,20.0,0.0,11.25,0.43,sitting
41500,43.5,0.5,19.25,0.43,13.25,0.83,sitting
41750,43.5,0.5,19.0,0.0,12.75,0.83,sitting
42000,43.5,0.5,20.0,0.0,11.75,0.43,sitting
42250,43.5,0.5,20.25,0.43,11.5,0.87,sitting
42500,43.5,0.5,20.0,0.0,11.5,0.5,sitting
42750,43.5,0.5,20.0,0.0,11.67,0.47,sitting
43000,43.5,0.5,20.0,0.0,11.5,0.5,sitting
43250,43.67,0.47,20.25,0.43,12.33,0.47,sitting
43500,43.5,0.5,18.75,0.83,11.5,0.5,sitting
43750,43.67,0.47,18.5,0.5,11.33,0.47,sitting
44000,43.5,0.5,18.25,0.43,11.0,0.82,sitting
44250,43.33,0.47,18.0,0.0,8.0,1.22,sitting
44500,43.5,0.5,18.5,0.5,8.0,0.82,sitting
44750,43.5,0.5,18.5,0.5,7.75,0.43,sitting
45000,43.5,0.5,18.25,0.43,9.0,1.63,sitting
45250,43.5,0.5,18.75,0.83,10.33,0.94,sitting
45500,43.5,0.5,20.0,0.0,9.5,1.5,sitting
45750,43.67,0.47,18.75,0.43,9.67,1.7,sitting
46000,43.5,0.5,17.75,0.43,11.5,0.87,sitting
46250,43.33,0.47,20.0,0.0,10.0,0.71,sitting
46500,43.5,0.5,20.0,0.0,9.33,0.47,sitting
46750,43.5,0.5,20.25,0.43,11.25,1.3,sitting
47000,43.5,0.5,20.5,0.5,12.25,0.43,sitting
47250,43.5,0.5,20.75,0.43,12.0,0.0,sitting
47500,43.5,0.5,21.0,0.0,12.0,0.71,sitting
47750,43.5,0.5,20.25,0.43,12.0,0.71,sitting
48000,43.5,0.5,18.25,0.43,12.75,0.83,sitting
48250,43.25,0.83,18.0,0.0,14.67,1.25,sitting
48500,42.5,0.5,18.0,0.0,13.5,0.5,sitting
48750,42.0,0.0,17.75,0.43,13.25,1.3,sitting
49000,43.0,0.71,17.0,1.41,14.67,0.47,sitting
49250,43.5,0.5,18.0,0.0,12.67,0.47,sitting
49500,43.67,0.47,17.5,0.5,13.0,1.41,sitting
49750,43.4,0.49,18.0,0.0,10.5,1.12,sitting
50000,43.67,0.47,19.75,0.83,10.0,1.0,sitting
50250,43.5,0.5,20.75,0.43,7.25,1.3,sitting
50500,43.5,0.5,21.0,0.0,6.33,2.05,sitting
50750,43.33,0.47,21.0,0.0,9.75,0.83,sitting
51000,43.33,0.47,21.0,0.0,10.25,0.83,sitting
51250,43.5,0.5,20.75,0.43,8.0,2.24,sitting
51500,43.5,0.5,20.75,0.43,7.0,1.22,sitting
51750,43.5,0.5,21.0,0.0,8.0,0.71,sitting
52000,43.5,0.5,21.0,0.0,9.0,1.0,sitting
52250,43.5,0.5,21.0,0.0,7.0,1.0,sitting
52500,43.5,0.5,21.0,0.0,3.75,0.83,sitting
52750,43.5,0.5,21.0,0.0,3.5,1.12,sitting
53000,43.5,0.5,21.0,0.0,4.75,1.92,sitting
53250,43.5,0.5,21.0,0.0,9.5,1.12,sitting
53500,43.5,0.5,21.0,0.0,7.33,1.25,sitting
53750,43.5,0.5,21.0,0.0,3.5,0.5,sitting
54000,43.5,0.5,21.0,0.0,1.5,0.5,sitting
54250,43.5,0.5,21.0,0.0,4.0,0.0,sitting
54500,43.5,0.5,21.0,0.0,2.0,0.0,sitting
54750,43.5,0.5,20.75,0.43,8.0,0.0,sitting
55000,43.67,0.47,18.5,0.5,10.33,1.25,sitting
55250,43.5,0.5,19.75,1.64,11.0,2.12,sitting
55500,43.5,0.5,21.0,0.0,9.25,1.64,sitting
55750,43.67,0.47,21.67,0.47,7.75,1.09,sitting
56000,43.5,0.5,22.5,0.5,8.75,1.09,sitting
56250,43.5,0.5,22.25,0.43,9.5,0.87,sitting
56500,43.5,0.5,21.5,1.66,12.0,1.41,sitting
56750,43.0,0.82,20.67,0.47,13.0,0.71,sitting
57000,43.5,0.5,20.75,0.43,13.0,1.0,sitting
57250,43.5,0.5,18.75,0.43,10.0,0.82,sitting
57500,43.5,0.5,18.25,0.43,13.0,1.22,sitting
57750,43.67,0.47,18.0,0.0,15.0,0.0,sitting
58000,43.5,0.5,19.0,0.71,15.0,0.71,sitting
58250,43.5,0.5,18.75,0.83,15.5,0.87,sitting
58500,43.5,0.5,19.0,1.22,14.0,1.22,sitting
58750,42.5,0.5,17.0,1.0,12.0,0.0,sitting
59000,42.83,0.69,19.17,0.69,12.0,1.22,sitting
59250,42.75,0.43,19.33,0.47,11.0,0.82,sitting
59500,43.0,0.71,19.5,1.5,10.67,1.89,sitting
59750,43.33,0.94,19.75,1.09,10.33,1.25,sitting
60000,43.5,0.5,20.5,1.12,10.75,0.83,sitting
60250,43.5,0.5,22.25,0.43,12.0,1.63,sitting
60500,44.0,0.0,22.0,0.0,13.25,1.09,sitting
60750,43.5,0.5,22.5,0.87,12.33,1.89,sitting
61000,43.5,0.5,21.75,1.09,11.0,1.22,sitting
61250,44.0,0.71,20.5,1.12,9.5,0.87,sitting
61500,43.75,0.43,17.5,0.5,9.25,1.79,sitting
61750,43.75,0.43,19.25,0.83,10.75,0.43,sitting
62000,43.75,0.43,20.25,1.3,13.25,2.59,sitting
62250,43.5,0.5,15.0,1.87,15.0,1.22,sitting
62500,43.5,0.5,15.25,0.43,13.25,1.3,sitting
62750,43.5,0.5,12.67,0.47,14.0,1.41,sitting
63000,43.5,0.5,14.5,1.12,15.5,0.5,sitting
63250,43.67,0.47,15.0,0.0,19.0,0.82,sitting
63500,43.0,0.0,15.0,0.0,20.5,0.5,sitting
63750,43.5,0.5,15.0,0.0,20.25,0.43,sitting
64000,43.5,0.5,15.0,0.0,20.5,0.5,sitting
64250,43.5,0.5,15.0,0.0,20.75,0.43,sitting
64500,43.5,0.5,15.0,0.0,20.75,0.43,sitting
64750,43.5,0.5,15.0,0.0,20.0,0.71,sitting
65000,43.5,0.5,15.0,0.0,19.5,0.5,sitting
65250,43.25,0.83,15.0,0.0,19.5,0.5,sitting
65500,43.5,0.5,15.0,0.0,19.25,0.43,sitting
65750,43.5,0.5,15.0,0.0,18.75,0.43,sitting
66000,43.5,0.5,15.0,0.0,18.33,0.47,sitting
66250,43.5,0.5,15.0,0.0,17.5,0.5,sitting
66500,43.5,0.5,15.0,0.0,17.75,0.43,sitting
66750,43.5,0.5,15.0,0.0,17.5,0.5,sitting
67000,43.67,0.47,15.0,0.0,18.0,0.82,sitting
67250,43.5,0.5,15.75,0.43,18.0,0.0,sitting
67500,43.33,0.47,16.67,0.47,18.0,0.0,sitting
67750,43.5,0.5,16.25,0.43,18.0,0.0,sitting
68000,43.5,0.5,15.75,0.43,18.0,0.0,sitting
68250,43.5,0.5,15.0,0.0,18.0,0.0,sitting
68500,43.5,0.5,15.0,0.0,18.25,0.43,sitting
68750,43.5,0.5,15.67,0.47,18.33,0.47,sitting
69000,43.5,0.5,16.25,0.43,18.25,0.43,sitting
69250,43.67,0.47,16.0,0.0,18.33,0.47,sitting
69500,43.5,0.5,15.75,0.83,18.25,0.43,sitting
69750,43.5,0.5,16.25,0.43,18.25,0.43,sitting
70000,43.67,0.47,15.5,0.5,18.0,0.0,sitting
70250,43.5,0.5,15.25,0.43,17.75,0.43,sitting
70500,43.25,0.83,15.0,0.0,17.75,0.43,sitting
70750,43.5,0.5,15.75,0.43,18.0,0.0,sitting
71000,43.33,0.47,15.0,0.0,17.75,0.43,sitting
71250,43.0,0.71,16.0,0.71,18.5,0.5,sitting
71500,43.5,0.5,16.0,0.71,18.25,0.43,sitting
71750,43.5,0.5,15.5,0.87,18.75,0.43,sitting
72000,43.5,0.5,15.0,0.0,18.75,0.83,sitting
72250,43.5,0.5,15.75,0.83,18.5,0.5,sitting
72500,43.5,0.5,15.0,0.0,18.0,0.0,sitting
72750,43.5,0.5,15.25,0.43,18.0,0.0,sitting
73000,43.5,0.5,15.5,0.5,18.25,0.43,sitting
73250,43.25,0.83,16.0,0.0,18.25,0.43,sitting
73500,43.5,0.5,16.25,0.43,17.75,0.43,sitting
73750,43.5,0.5,16.5,0.5,16.5,0.5,sitting
74000,43.5,0.5,15.67,0.47,17.33,0.94,sitting
74250,43.5,0.5,16.5,0.5,17.25,0.43,sitting
74500,43.67,0.47,16.25,0.43,17.67,0.47,sitting
74750,43.25,0.83,16.0,0.0,17.5,0.5,sitting
75000,43.5,0.5,16.25,0.43,17.25,0.83,sitting
75250,43.33,0.47,16.33,0.47,17.75,0.43,sitting
75500,43.25,0.83,15.5,0.5,18.0,0.0,sitting
75750,43.5,0.5,16.5,0.5,18.0,0.0,sitting
76000,43.5,0.5,16.5,0.5,18.0,0.0,sitting
76250,43.5,0.5,16.5,0.5,18.0,0.0,sitting
76500,43.5,0.5,16.5,0.5,18.0,0.0,sitting
76750,43.25,0.83,17.25,0.43,18.25,0.43,sitting
77000,43.5,0.5,16.75,0.43,18.0,0.0,sitting
77250,43.5,0.5,16.75,0.43,18.0,0.0,sitting
77500,43.5,0.5,16.0,1.22,18.5,0.5,sitting
77750,43.25,0.83,16.0,1.22,20.5,0.87,sitting
78000,43.25,0.83,15.0,0.0,19.25,0.43,sitting
78250,43.5,0.5,15.0,0.0,19.0,0.82,sitting
78500,43.67,0.47,14.5,0.5,21.0,0.0,sitting
78750,43.67,0.47,14.5,0.5,21.0,0.0,sitting
79000,43.42,0.64,14.92,0.28,20.25,0.6,sitting
79250,43.42,0.64,14.92,0.28,20.25,0.6,sitting
79500,43.33,0.47,15.67,0.94,18.25,0.83,sitting
79750,43.5,0.5,18.25,0.43,15.75,0.83,sitting
80000,43.5,0.5,20.0,0.0,16.0,0.71,sitting
80250,43.25,0.83,19.5,0.5,15.25,0.83,sitting
80500,43.5,0.5,18.0,0.0,16.0,0.71,sitting
80750,43.5,0.5,18.0,0.0,15.5,0.5,sitting
81000,43.5,0.5,18.0,0.0,15.25,0.43,sitting
81250,43.25,0.83,18.0,0.0,15.5,0.5,sitting
81500,43.5,0.5,18.0,0.0,15.33,0.47,sitting
81750,43.5,0.5,18.25,0.43,15.5,0.5,sitting
82000,43.5,0.5,18.0,0.0,15.33,0.47,sitting
82250,43.5,0.5,18.25,0.43,15.5,0.5,sitting
82500,43.67,0.47,18.5,0.5,15.33,0.47,sitting
82750,43.5,0.5,20.0,0.0,15.25,0.83,sitting
83000,43.0,0.82,19.0,0.82,14.5,0.87,sitting
83250,43.5,0.5,18.0,0.0,14.75,1.09,sitting
83500,43.5,0.5,18.0,0.0,16.0,1.0,sitting
83750,43.25,0.83,17.0,0.71,17.75,0.43,sitting
84000,43.5,0.5,16.0,0.0,18.33,0.47,sitting
84250,43.33,0.47,15.75,0.43,20.67,0.47,sitting
84500,43.25,0.83,15.0,0.0,21.25,0.43,sitting
84750,42.75,0.83,15.0,0.0,21.0,0.0,sitting
85000,42.5,0.5,17.75,0.83,21.0,0.0,sitting
85250,43.0,0.0,16.67,0.94,21.5,0.87,sitting
85500,43.25,0.43,16.5,1.66,19.75,1.3,sitting
85750,43.25,0.83,18.0,0.0,21.0,0.0,sitting
86000,42.75,0.43,18.0,0.0,20.75,0.43,sitting
86250,43.25,0.83,17.25,0.83,20.75,0.43,sitting
86500,43.0,0.71,17.75,0.43,21.0,0.0,sitting
86750,43.0,0.71,17.25,0.43,21.0,0.0,sitting
87000,42.75,0.43,18.0,0.0,21.0,0.0,sitting
87250,42.75,0.83,18.0,0.0,20.5,0.5,sitting
87500,43.5,0.5,18.0,0.0,20.75,0.43,sitting
87750,42.75,0.43,18.0,0.0,21.0,0.0,sitting
88000,42.75,0.43,18.0,0.0,21.0,0.0,sitting
88250,42.75,0.43,18.0,0.0,21.25,0.43,sitting
88500,42.75,0.83,18.0,0.0,19.75,0.83,sitting
88750,42.25,0.43,16.5,0.87,20.0,1.22,sitting
89000,42.0,0.0,17.5,0.5,18.67,1.7,sitting
89250,42.0,0.0,18.67,0.47,20.67,0.47,sitting
89500,42.0,0.0,18.0,0.0,18.5,1.66,sitting
89750,42.0,0.0,18.0,0.0,16.25,0.83,sitting
90000,42.25,0.43,17.75,0.43,15.5,1.66,sitting
90250,43.0,0.0,18.0,0.0,10.5,0.87,sitting
90500,43.25,0.83,18.75,0.43,9.0,0.0,sitting
90750,42.5,0.5,18.25,0.43,11.0,0.82,sitting
91000,42.75,0.83,18.0,0.0,13.25,2.77,sitting
91250,42.5,0.5,17.75,0.43,16.0,1.87,sitting
91500,42.0,0.0,15.75,0.83,17.5,1.12,sitting
91750,42.0,0.0,16.33,1.25,17.25,0.83,sitting
92000,42.25,0.43,18.0,0.0,17.75,0.43,sitting
92250,42.5,0.5,18.0,0.0,17.67,0.47,sitting
92500,42.5,0.5,15.5,1.66,13.25,1.92,sitting
92750,42.5,0.5,12.25,0.43,13.25,1.09,sitting
93000,43.0,0.0,17.25,1.48,12.5,1.12,sitting
93250,43.0,0.71,19.25,0.43,12.75,1.92,sitting
93500,43.25,0.43,19.0,0.71,15.25,0.83,sitting
93750,42.5,0.5,16.33,1.25,12.0,2.94,sitting
94000,42.75,0.83,11.25,1.3,14.0,1.22,sitting
94250,42.75,0.83,15.5,0.87,14.0,0.71,sitting
94500,43.33,0.94,15.25,1.09,11.5,0.5,sitting
94750,43.0,0.71,13.25,2.38,2.33,0.94,sitting
95000,43.0,0.71,13.25,0.83,8.5,2.87,sitting
95250,43.0,0.82,11.0,1.41,12.0,0.0,sitting
95500,42.5,0.5,14.75,5.36,7.75,5.85,sitting
95750,42.5,0.5,17.25,0.83,11.5,2.6,sitting
96000,43.5,0.5,20.25,1.3,13.75,0.83,sitting
96250,42.5,0.5,20.0,0.71,11.75,0.43,sitting
96500,42.75,0.83,18.25,0.43,8.5,1.66,sitting
96750,43.25,0.43,20.0,0.0,6.5,0.87,sitting
97000,43.0,0.71,20.33,0.47,8.5,1.5,sitting
97250,43.33,0.47,21.0,0.0,14.33,1.25,sitting
97500,42.75,0.43,21.25,0.43,16.0,0.71,sitting
97750,43.0,0.82,21.0,0.0,16.25,0.43,sitting
98000,43.0,0.0,21.25,0.43,14.75,0.43,sitting
98250,42.33,0.47,21.0,0.0,15.25,0.43,sitting
98500,42.67,0.94,21.0,0.0,16.0,0.71,sitting
98750,42.75,0.83,21.0,0.0,14.75,0.43,sitting
99000,42.75,0.43,21.0,0.0,14.75,0.43,sitting
99250,42.5,0.5,21.0,0.0,14.25,0.83,sitting
99500,42.5,0.5,21.0,0.0,14.0,1.0,sitting
99750,42.75,0.83,21.0,0.0,14.25,0.83,sitting
100000,42.5,0.5,21.0,0.0,13.25,0.43,sitting
100250,42.75,0.83,21.0,0.0,14.25,1.79,sitting
100500,42.5,0.5,21.0,0.0,17.25,0.83,sitting
100750,42.5,0.5,20.0,0.82,18.33,0.47,sitting
101000,43.0,0.71,18.25,0.43,17.75,0.43,sitting
101250,43.0,0.71,17.5,0.5,16.0,0.71,sitting
101500,43.0,0.82,18.75,0.83,17.67,0.94,sitting
101750,43.0,1.0,18.0,0.0,18.0,0.0,sitting
102000,42.33,0.47,14.33,2.05,14.0,3.24,sitting
102250,43.0,0.71,7.0,4.08,5.33,2.62,sitting
102500,42.5,0.5,12.5,3.57,12.5,5.68,sitting
102750,42.25,0.43,19.5,0.5,9.5,4.5,sitting
103000,43.25,1.09,18.75,0.83,13.0,2.16,sitting
103250,47.25,1.3,11.75,4.26,11.75,3.11,sitting
103500,42.75,4.44,9.33,0.47,10.75,1.79,sitting
103750,37.0,1.0,8.33,4.78,10.5,2.06,sitting
104000,38.0,1.22,13.75,2.49,14.0,4.74,sitting
104250,37.75,1.79,15.75,5.12,25.0,2.12,sitting
104500,45.25,2.05,18.5,1.8,27.75,0.43,sitting
104750,39.75,3.27,21.67,0.94,24.33,3.68,sitting
105000,33.25,1.79,22.25,1.3,19.0,2.74,sitting
105250,36.5,0.87,20.25,1.48,17.25,4.49,sitting
105500,37.0,0.82,16.25,2.49,15.0,2.94,sitting
105750,35.0,1.41,20.33,0.47,18.0,0.0,sitting
106000,33.5,2.06,19.25,1.3,17.5,0.87,sitting
106250,36.5,1.5,18.25,0.83,17.5,0.5,sitting
106500,34.5,1.5,17.0,0.0,18.0,0.0,sitting
106750,36.0,0.0,9.75,3.56,16.0,1.58,sitting
107000,36.0,0.0,8.33,1.7,12.75,1.3,sitting
107250,36.0,0.0,5.33,2.87,14.5,0.87,sitting
107500,36.0,0.0,3.0,0.82,13.25,1.3,sitting
107750,36.0,0.0,5.0,3.27,12.67,0.94,sitting
108000,36.0,0.0,11.75,0.43,13.33,1.25,sitting
108250,36.0,0.0,11.0,1.22,13.0,0.82,sitting
108500,36.75,1.47,8.0,1.0,16.6,1.36,sitting
108750,41.0,0.82,11.25,2.05,19.0,0.82,sitting
109000,40.5,1.5,15.0,0.0,20.0,0.71,sitting
109250,36.0,0.0,13.0,1.0,19.0,1.0,sitting
109500,35.0,1.41,12.33,0.94,19.0,0.0,sitting
109750,34.5,1.5,11.75,0.43,18.75,0.83,sitting
110000,36.0,0.0,11.0,0.0,18.25,0.43,sitting
110250,35.25,1.3,11.33,0.94,18.75,0.43,sitting
110500,36.0,0.0,12.75,0.43,19.25,0.83,sitting
110750,36.0,0.0,12.33,0.47,18.0,0.0,sitting
111000,36.0,0.0,12.75,0.83,17.75,0.43,sitting
111250,35.25,1.3,15.0,0.71,17.25,0.83,sitting
111500,36.0,0.0,18.0,1.22,17.75,1.09,sitting
111750,37.5,1.12,12.67,2.62,16.0,0.0,sitting
